Rowid_,VALUE,COUNT,VALUE_1,CLASSNAME,EVT_FUEL,EVT_FUEL_N,EVT_LF,EVT_GP,EVT_PHYS,EVT_GP_N,SAF_SRM,EVT_ORDER,EVT_CLASS,EVT_SBCLS,R,G,B,RED,GREEN,BLUE
,3559,5554279,3559.000000000000000,Edwards Plateau Limestone Shrubland,2383.000000000000000,Tr Edwards Plateau Limestone Savanna and Woodland,Shrub,662.000000000000000,Hardwood,Post Oak Woodland and Savanna,SRM 733: Juniper-Oak,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,34.000000000000000,109.000000000000000,153.000000000000000,0.133333000000000,0.427451000000000,0.600000000000000
,3560,27683341,3560.000000000000000,Tamaulipan Mesquite Upland Shrub,2391.000000000000000,Tr Tamaulipan Mesquite Upland Scrub,Shrub,613.000000000000000,Shrubland,Desert Scrub,SRM 728: Mesquite-Ganjeno-Acacia,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,82.000000000000000,52.000000000000000,34.000000000000000,0.321569000000000,0.203922000000000,0.133333000000000
,3561,107430,3561.000000000000000,Llano Uplift Acidic Herbaceous Glade,2410.000000000000000,"Tr Llano Uplift Acidic Forest, Woodland, and Glade",Herb,670.000000000000000,Conifer-Hardwood,Glades and Barrens,SRM 733: Juniper-Oak,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,34.000000000000000,109.000000000000000,153.000000000000000,0.133333000000000,0.427451000000000,0.600000000000000
,3562,37253,3562.000000000000000,Tamaulipan Riparian Shrubland,2476.000000000000000,Tr Tamaulipan Riparian Systems,Shrub,668.000000000000000,Riparian,Eastern Small Stream Riparian Forests,LF 42: Great Plains Riparian,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,6.000000000000000,53.000000000000000,122.000000000000000,0.023529000000000,0.207843000000000,0.478431000000000
,3563,8234,3563.000000000000000,Edwards Plateau Riparian Shrubland,2525.000000000000000,Sh Edwards Plateau Riparian,Shrub,668.000000000000000,Riparian,Eastern Small Stream Riparian Forests,LF 42: Great Plains Riparian,Tree-dominated,Closed tree canopy,Deciduous closed tree canopy,6.000000000000000,53.000000000000000,122.000000000000000,0.023529000000000,0.207843000000000,0.478431000000000
,3564,1275216,3564.000000000000000,Modified/Managed Southern Tallgrass Shrubland,2540.000000000000000,Sh Modified/Managed Southern Tallgrass Grassland,Shrub,711.000000000000000,Grassland,Modified-Managed Prairie Grassland,LF 69: Modified-Managed Grassland,Herbaceous - Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,255.000000000000000,204.000000000000000,0.000000000000000,1.000000000000000,0.800000000000000,0.000000000000000
,3566,74532,3566.000000000000000,Florida Dry Prairie Shruband,2425.000000000000000,Sh Florida Dry Prairie,Shrub,688.000000000000000,Grassland,Prairies and Barrens,SRM 814: Cabbage Palms Flatwoods,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,116.000000000000000,214.000000000000000,204.000000000000000,0.454902000000000,0.839216000000000,0.800000000000000
,3567,38,3567.000000000000000,Southern Coastal Plain Blackland Prairie Woodland,2430.000000000000000,Tr Southern Coastal Plain Blackland Prairie and Woodland,Tree,688.000000000000000,Grassland,Prairies and Barrens,SAF 46: Eastern Redcedar,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,0.000000000000000,38.000000000000000,115.000000000000000,0.000000000000000,0.149020000000000,0.450980000000000
,3568,26,3568.000000000000000,East Gulf Coastal Plain Jackson Prairie Woodland,2433.000000000000000,Tr East Gulf Coastal Plain Jackson Prairie and Woodland,Tree,688.000000000000000,Grassland,Prairies and Barrens,SRM 717: Little Bluestem-Indiangrass-Texas Wintergrass,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,255.000000000000000,148.000000000000000,71.000000000000000,1.000000000000000,0.580392000000000,0.278431000000000
,3569,18919,3569.000000000000000,Central Atlantic Coastal Plain Wet Longleaf Pine Savanna and Shrubland,2449.000000000000000,Tr Central Atlantic Coastal Plain Wet Longleaf Pine Savanna and Flatwoods,Shrub,684.000000000000000,Conifer,Pine Flatwoods,SAF 98 : Pond Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,116.000000000000000,214.000000000000000,204.000000000000000,0.454902000000000,0.839216000000000,0.800000000000000
,3570,1361014,3570.000000000000000,Southern Coastal Plain Nonriverine Cypress Dome Herbaceous,2460.000000000000000,Tr Southern Coastal Plain Nonriverine Cypress Dome,Herb,657.000000000000000,Hardwood,Cypress,SAF 100: Pond Cypress,Tree-dominated,Open tree canopy,Evergreen open tree canopy,91.000000000000000,195.000000000000000,199.000000000000000,0.356863000000000,0.764706000000000,0.780392000000000
,3571,1200750,3571.000000000000000,Southern Coastal Plain Seepage Swamp and Baygall Shrubland,2461.000000000000000,Tr Southern Coastal Plain Seepage Swamp and Baygall,Shrub,694.000000000000000,Riparian,Atlantic Swamp Forests,LF 46: Atlantic Coastal Plain Swamp,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,216.000000000000000,216.000000000000000,191.000000000000000,0.847059000000000,0.847059000000000,0.749020000000000
,3572,101288,3572.000000000000000,South Florida Cypress Dome Herbaceous,2447.000000000000000,Tr South Florida Cypress Dome,Herb,657.000000000000000,Hardwood,Cypress,SAF 100: Pond Cypress,Tree-dominated,Open tree canopy,Evergreen open tree canopy,91.000000000000000,195.000000000000000,199.000000000000000,0.356863000000000,0.764706000000000,0.780392000000000
,3573,1174234,3573.000000000000000,Gulf and Atlantic Coastal Plain Small Stream Riparian Herbaceous,2474.000000000000000,Tr Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Herb,668.000000000000000,Riparian,Eastern Small Stream Riparian Forests,SAF 92: Sweetgum-Willow Oak,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,145.000000000000000,255.000000000000000,115.000000000000000,0.568627000000000,1.000000000000000,0.450980000000000
,3574,1190015,3574.000000000000000,Gulf and Atlantic Coastal Plain Small Stream Riparian Shrubland,2474.000000000000000,Tr Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Shrub,668.000000000000000,Riparian,Eastern Small Stream Riparian Forests,SAF 92: Sweetgum-Willow Oak,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,145.000000000000000,255.000000000000000,115.000000000000000,0.568627000000000,1.000000000000000,0.450980000000000
,3575,1174516,3575.000000000000000,Caribbean Herbaceous Swamp,2478.000000000000000,Tr Caribbean Swamp System,Herb,694.000000000000000,Riparian,Atlantic Swamp Forests,SAF 100: Pond Cypress,Tree-dominated,Open tree canopy,Evergreen open tree canopy,91.000000000000000,195.000000000000000,199.000000000000000,0.356863000000000,0.764706000000000,0.780392000000000
,3576,1469533,3576.000000000000000,South Florida Everglades Forest,2483.000000000000000,Tr South Florida Everglades Sawgrass Marsh,Shrub,653.000000000000000,Riparian,Atlantic Coastal Marsh,SRM 818: Florida Salt Marsh,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,255.000000000000000,153.000000000000000,0.000000000000000,1.000000000000000,0.600000000000000,0.000000000000000
,3577,83880,3577.000000000000000,East Gulf Coastal Plain Wet Prairie Grassland,2485.000000000000000,Tr East Gulf Coastal Plain Savanna and Wet Prairie,Herb,675.000000000000000,Riparian,Inland Marshes and Prairies,SRM 819: Freshwater Marsh and Ponds,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,255.000000000000000,153.000000000000000,0.000000000000000,1.000000000000000,0.600000000000000,0.000000000000000
,3578,77346,3578.000000000000000,East Gulf Coastal Plain Wet Prairie Shrubland,2485.000000000000000,Tr East Gulf Coastal Plain Savanna and Wet Prairie,Shrub,675.000000000000000,Riparian,Inland Marshes and Prairies,SRM 819: Freshwater Marsh and Ponds,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,255.000000000000000,153.000000000000000,0.000000000000000,1.000000000000000,0.600000000000000,0.000000000000000
,3579,230851,3579.000000000000000,Floridian Highlands Freshwater Marsh Shrubland,2489.000000000000000,Tr Floridian Highlands Freshwater Marsh,Shrub,675.000000000000000,Riparian,Inland Marshes and Prairies,SRM 819: Freshwater Marsh and Ponds,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,255.000000000000000,153.000000000000000,0.000000000000000,1.000000000000000,0.600000000000000,0.000000000000000
,3580,37,3580.000000000000000,Floridian Highlands Freshwater Marsh Woodland,2489.000000000000000,Tr Floridian Highlands Freshwater Marsh,Tree,675.000000000000000,Riparian,Inland Marshes and Prairies,SRM 819: Freshwater Marsh and Ponds,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,255.000000000000000,153.000000000000000,0.000000000000000,1.000000000000000,0.600000000000000,0.000000000000000
,3581,1713840,3581.000000000000000,South Florida Everglades Shrubland,2483.000000000000000,Tr South Florida Everglades Sawgrass Marsh,Shrub,653.000000000000000,Riparian,Atlantic Coastal Marsh,SRM 818: Florida Salt Marsh,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,255.000000000000000,153.000000000000000,0.000000000000000,1.000000000000000,0.600000000000000,0.000000000000000
,3582,5077143,3582.000000000000000,Ozark-Ouachita Oak Forest and Woodland,2582.000000000000000,Tr Ozark-Ouachita Oak Forest and Woodland,Tree,690.000000000000000,Conifer-Hardwood,Shortleaf Pine-Oak Forest and Woodland,SAF 76: Shortleaf Pine-Oak,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,116.000000000000000,214.000000000000000,190.000000000000000,0.454902000000000,0.839216000000000,0.745098000000000
,3583,2470632,3583.000000000000000,Ozark-Ouachita Shortleaf Pine-Oak Forest and Woodland,2583.000000000000000,Tr Ozark-Ouachita Shortleaf Pine-Oak Forest and Woodland,Tree,690.000000000000000,Conifer-Hardwood,Shortleaf Pine-Oak Forest and Woodland,SAF 76: Shortleaf Pine-Oak,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,116.000000000000000,214.000000000000000,190.000000000000000,0.454902000000000,0.839216000000000,0.745098000000000
,3584,2708386,3584.000000000000000,West Gulf Coastal Plain Hardwood Forest,2584.000000000000000,Tr West Gulf Coastal Plain Hardwood Forest,Tree,689.000000000000000,Conifer,Shortleaf Pine Woodland,SAF 82: Loblolly Pine-Hardwood,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,145.000000000000000,255.000000000000000,115.000000000000000,0.568627000000000,1.000000000000000,0.450980000000000
,3585,3588025,3585.000000000000000,West Gulf Coastal Plain Pine-Hardwood Forest,2585.000000000000000,Tr West Gulf Coastal Plain Pine-Hardwood Forest,Tree,689.000000000000000,Conifer,Shortleaf Pine Woodland,SAF 82: Loblolly Pine-Hardwood,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,145.000000000000000,255.000000000000000,115.000000000000000,0.568627000000000,1.000000000000000,0.450980000000000
,3586,561649,3586.000000000000000,West Gulf Coastal Plain Sandhill Oak Forest and Woodland,2586.000000000000000,Tr West Gulf Coastal Plain Sandhill Oak Forest and Woodland,Tree,689.000000000000000,Conifer,Shortleaf Pine Woodland,SAF 76: Shortleaf Pine-Oak,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,116.000000000000000,214.000000000000000,190.000000000000000,0.454902000000000,0.839216000000000,0.745098000000000
,3587,224670,3587.000000000000000,West Gulf Coastal Plain Sandhill Oak and Shortleaf Pine Forest and Woodland,2587.000000000000000,Tr West Gulf Coastal Plain Sandhill Oak and Shortleaf Pine Forest and Woodland,Tree,689.000000000000000,Conifer,Shortleaf Pine Woodland,SAF 76: Shortleaf Pine-Oak,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,116.000000000000000,214.000000000000000,190.000000000000000,0.454902000000000,0.839216000000000,0.745098000000000
,3588,26315,3588.000000000000000,East Gulf Coastal Plain Southern Hardwood Flatwoods,2588.000000000000000,Tr East Gulf Coastal Plain Southern Hardwood Flatwoods,Tree,684.000000000000000,Conifer,Pine Flatwoods,SAF 91: Swamp Chestnut Oak-Cherrybark Oak,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,100.000000000000000,204.000000000000000,206.000000000000000,0.392157000000000,0.800000000000000,0.807843000000000
,3589,19147,3589.000000000000000,East Gulf Coastal Plain Southern Loblolly-Hardwood Flatwoods,2589.000000000000000,Tr East Gulf Coastal Plain Southern Loblolly-Hardwood Flatwoods,Tree,684.000000000000000,Conifer,Pine Flatwoods,SAF 91: Swamp Chestnut Oak-Cherrybark Oak,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,100.000000000000000,204.000000000000000,206.000000000000000,0.392157000000000,0.800000000000000,0.807843000000000
,3590,104460,3590.000000000000000,West Gulf Coastal Plain Hardwood Flatwoods,2590.000000000000000,Tr West Gulf Coastal Plain Hardwood Flatwoods,Tree,684.000000000000000,Conifer,Pine Flatwoods,SAF 82: Loblolly Pine-Hardwood,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,145.000000000000000,255.000000000000000,115.000000000000000,0.568627000000000,1.000000000000000,0.450980000000000
,3591,454744,3591.000000000000000,West Gulf Coastal Plain Pine-Hardwood Flatwoods,2591.000000000000000,Tr West Gulf Coastal Plain Pine-Hardwood Flatwoods,Tree,684.000000000000000,Conifer,Pine Flatwoods,SAF 82: Loblolly Pine-Hardwood,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,145.000000000000000,255.000000000000000,115.000000000000000,0.568627000000000,1.000000000000000,0.450980000000000
,3900,1944569,3900.000000000000000,Western Cool Temperate Urban Deciduous Forest,2913.000000000000000,Dtd Urban Deciduous Forest,Tree,13.000000000000000,Developed,Developed-Upland Deciduous Forest,LF 20: Developed,Tree-dominated,Open tree canopy,Deciduous open tree canopy,112.000000000000000,68.000000000000000,137.000000000000000,0.439216000000000,0.266667000000000,0.537255000000000
,3901,1529435,3901.000000000000000,Western Cool Temperate Urban Evergreen Forest,2914.000000000000000,Dtc Urban Evergreen Forest,Tree,14.000000000000000,Developed,Developed-Upland Evergreen Forest,LF 20: Developed,Tree-dominated,Open tree canopy,Evergreen open tree canopy,170.000000000000000,102.000000000000000,205.000000000000000,0.666667000000000,0.400000000000000,0.803922000000000
,3902,1200175,3902.000000000000000,Western Cool Temperate Urban Mixed Forest,2915.000000000000000,Dtm Urban Mixed Deciduous-Evergreen Forest,Tree,15.000000000000000,Developed,Developed-Upland Mixed Forest,LF 20: Developed,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,194.000000000000000,158.000000000000000,215.000000000000000,0.760784000000000,0.619608000000000,0.843137000000000
,3903,12618871,3903.000000000000000,Western Cool Temperate Urban Herbaceous,2916.000000000000000,Dgr Urban Herbaceous,Herb,16.000000000000000,Developed,Developed-Upland Herbaceous,LF 20: Developed,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Herbaceous - grassland,202.000000000000000,122.000000000000000,245.000000000000000,0.792157000000000,0.478431000000000,0.960784000000000
,3904,10600825,3904.000000000000000,Western Cool Temperate Urban Shrubland,2917.000000000000000,Dsh Urban Shrubland,Shrub,17.000000000000000,Developed,Developed-Upland Shrubland,LF 20: Developed,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,207.000000000000000,171.000000000000000,215.000000000000000,0.811765000000000,0.670588000000000,0.843137000000000
,3905,9471772,3905.000000000000000,Eastern Cool Temperate Urban Deciduous Forest,2913.000000000000000,Dtd Urban Deciduous Forest,Tree,13.000000000000000,Developed,Developed-Upland Deciduous Forest,LF 20: Developed,Tree-dominated,Open tree canopy,Deciduous open tree canopy,112.000000000000000,68.000000000000000,137.000000000000000,0.439216000000000,0.266667000000000,0.537255000000000
,3906,6933901,3906.000000000000000,Eastern Cool Temperate Urban Evergreen Forest,2914.000000000000000,Dtc Urban Evergreen Forest,Tree,14.000000000000000,Developed,Developed-Upland Evergreen Forest,LF 20: Developed,Tree-dominated,Open tree canopy,Evergreen open tree canopy,170.000000000000000,102.000000000000000,205.000000000000000,0.666667000000000,0.400000000000000,0.803922000000000
,3907,7654150,3907.000000000000000,Eastern Cool Temperate Urban Mixed Forest,2915.000000000000000,Dtm Urban Mixed Deciduous-Evergreen Forest,Tree,15.000000000000000,Developed,Developed-Upland Mixed Forest,LF 20: Developed,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,194.000000000000000,158.000000000000000,215.000000000000000,0.760784000000000,0.619608000000000,0.843137000000000
,3908,45826231,3908.000000000000000,Eastern Cool Temperate Urban Herbaceous,2916.000000000000000,Dgr Urban Herbaceous,Herb,16.000000000000000,Developed,Developed-Upland Herbaceous,LF 20: Developed,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Herbaceous - grassland,202.000000000000000,122.000000000000000,245.000000000000000,0.792157000000000,0.478431000000000,0.960784000000000
,3909,30496175,3909.000000000000000,Eastern Cool Temperate Urban Shrubland,2917.000000000000000,Dsh Urban Shrubland,Shrub,17.000000000000000,Developed,Developed-Upland Shrubland,LF 20: Developed,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,207.000000000000000,171.000000000000000,215.000000000000000,0.811765000000000,0.670588000000000,0.843137000000000
,3910,962072,3910.000000000000000,Western Warm Temperate Urban Deciduous Forest,2913.000000000000000,Dtd Urban Deciduous Forest,Tree,13.000000000000000,Developed,Developed-Upland Deciduous Forest,LF 20: Developed,Tree-dominated,Open tree canopy,Deciduous open tree canopy,112.000000000000000,68.000000000000000,137.000000000000000,0.439216000000000,0.266667000000000,0.537255000000000
,3911,337344,3911.000000000000000,Western Warm Temperate Urban Evergreen Forest,2914.000000000000000,Dtc Urban Evergreen Forest,Tree,14.000000000000000,Developed,Developed-Upland Evergreen Forest,LF 20: Developed,Tree-dominated,Open tree canopy,Evergreen open tree canopy,170.000000000000000,102.000000000000000,205.000000000000000,0.666667000000000,0.400000000000000,0.803922000000000
,3912,651450,3912.000000000000000,Western Warm Temperate Urban Mixed Forest,2915.000000000000000,Dtm Urban Mixed Deciduous-Evergreen Forest,Tree,15.000000000000000,Developed,Developed-Upland Mixed Forest,LF 20: Developed,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,194.000000000000000,158.000000000000000,215.000000000000000,0.760784000000000,0.619608000000000,0.843137000000000
,3913,5122057,3913.000000000000000,Western Warm Temperate Urban Herbaceous,2916.000000000000000,Dgr Urban Herbaceous,Herb,16.000000000000000,Developed,Developed-Upland Herbaceous,LF 20: Developed,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Herbaceous - grassland,202.000000000000000,122.000000000000000,245.000000000000000,0.792157000000000,0.478431000000000,0.960784000000000
,3914,8107912,3914.000000000000000,Western Warm Temperate Urban Shrubland,2917.000000000000000,Dsh Urban Shrubland,Shrub,17.000000000000000,Developed,Developed-Upland Shrubland,LF 20: Developed,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,207.000000000000000,171.000000000000000,215.000000000000000,0.811765000000000,0.670588000000000,0.843137000000000
,3915,1817819,3915.000000000000000,Eastern Warm Temperate Urban Urban Deciduous Forest,2913.000000000000000,Dtd Urban Deciduous Forest,Tree,13.000000000000000,Developed,Developed-Upland Deciduous Forest,LF 20: Developed,Tree-dominated,Open tree canopy,Deciduous open tree canopy,112.000000000000000,68.000000000000000,137.000000000000000,0.439216000000000,0.266667000000000,0.537255000000000
,3916,3066197,3916.000000000000000,Eastern Warm Temperate Urban Urban Evergreen Forest,2914.000000000000000,Dtc Urban Evergreen Forest,Tree,14.000000000000000,Developed,Developed-Upland Evergreen Forest,LF 20: Developed,Tree-dominated,Open tree canopy,Evergreen open tree canopy,170.000000000000000,102.000000000000000,205.000000000000000,0.666667000000000,0.400000000000000,0.803922000000000
,3917,1537433,3917.000000000000000,Eastern Warm Temperate Urban Urban Mixed Forest,2915.000000000000000,Dtm Urban Mixed Deciduous-Evergreen Forest,Tree,15.000000000000000,Developed,Developed-Upland Mixed Forest,LF 20: Developed,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,194.000000000000000,158.000000000000000,215.000000000000000,0.760784000000000,0.619608000000000,0.843137000000000
,3918,8917548,3918.000000000000000,Eastern Warm Temperate Urban Urban Herbaceous,2916.000000000000000,Dgr Urban Herbaceous,Herb,16.000000000000000,Developed,Developed-Upland Herbaceous,LF 20: Developed,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Herbaceous - grassland,202.000000000000000,122.000000000000000,245.000000000000000,0.792157000000000,0.478431000000000,0.960784000000000
,3919,8781981,3919.000000000000000,Eastern Warm Temperate Urban Urban Shrubland,2917.000000000000000,Dsh Urban Shrubland,Shrub,17.000000000000000,Developed,Developed-Upland Shrubland,LF 20: Developed,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,207.000000000000000,171.000000000000000,215.000000000000000,0.811765000000000,0.670588000000000,0.843137000000000
,3920,703497,3920.000000000000000,Western Cool Temperate Developed Ruderal Deciduous Forest,2923.000000000000000,Dtd Developed Ruderal Deciduous Forest,Tree,13.000000000000000,Developed,Developed-Upland Deciduous Forest,LF 20: Developed,Tree-dominated,Open tree canopy,Deciduous open tree canopy,64.000000000000000,61.000000000000000,168.000000000000000,0.250980000000000,0.239216000000000,0.658824000000000
,3921,641631,3921.000000000000000,Western Cool Temperate Developed Ruderal Evergreen Forest,2924.000000000000000,Dtc Developed Ruderal Evergreen Forest,Tree,14.000000000000000,Developed,Developed-Upland Evergreen Forest,LF 20: Developed,Tree-dominated,Open tree canopy,Evergreen open tree canopy,102.000000000000000,119.000000000000000,205.000000000000000,0.400000000000000,0.466667000000000,0.803922000000000
,3922,55169,3922.000000000000000,Western Cool Temperate Developed Ruderal Mixed Forest,2925.000000000000000,Dtm Developed Ruderal Deciduous-Evergreen Forest,Tree,15.000000000000000,Developed,Developed-Upland Mixed Forest,LF 20: Developed,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,68.000000000000000,79.000000000000000,137.000000000000000,0.266667000000000,0.309804000000000,0.537255000000000
,3923,18914096,3923.000000000000000,Western Cool Temperate Developed Ruderal Shrubland,2926.000000000000000,Dsh Developed Ruderal Shrubland,Shrub,17.000000000000000,Developed,Developed-Upland Shrubland,LF 20: Developed,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,158.000000000000000,170.000000000000000,215.000000000000000,0.619608000000000,0.666667000000000,0.843137000000000
,3924,79206619,3924.000000000000000,Western Cool Temperate Developed Ruderal Grassland,2927.000000000000000,Dgr Developed Ruderal Grassland,Herb,16.000000000000000,Developed,Developed-Upland Herbaceous,LF 20: Developed,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Herbaceous - grassland,122.000000000000000,142.000000000000000,245.000000000000000,0.478431000000000,0.556863000000000,0.960784000000000
,3925,60876,3925.000000000000000,Western Warm Temperate Developed Ruderal Deciduous Forest,2923.000000000000000,Dtd Developed Ruderal Deciduous Forest,Tree,13.000000000000000,Developed,Developed-Upland Deciduous Forest,LF 20: Developed,Tree-dominated,Open tree canopy,Deciduous open tree canopy,64.000000000000000,61.000000000000000,168.000000000000000,0.250980000000000,0.239216000000000,0.658824000000000
,3926,74945,3926.000000000000000,Western Warm Temperate Developed Ruderal Evergreen Forest,2924.000000000000000,Dtc Developed Ruderal Evergreen Forest,Tree,14.000000000000000,Developed,Developed-Upland Evergreen Forest,LF 20: Developed,Tree-dominated,Open tree canopy,Evergreen open tree canopy,102.000000000000000,119.000000000000000,205.000000000000000,0.400000000000000,0.466667000000000,0.803922000000000
,3927,49942,3927.000000000000000,Western Warm Temperate Developed Ruderal Mixed Forest,2925.000000000000000,Dtm Developed Ruderal Deciduous-Evergreen Forest,Tree,15.000000000000000,Developed,Developed-Upland Mixed Forest,LF 20: Developed,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,68.000000000000000,79.000000000000000,137.000000000000000,0.266667000000000,0.309804000000000,0.537255000000000
,3928,12477817,3928.000000000000000,Western Warm Temperate Developed Ruderal Shrubland,2926.000000000000000,Dsh Developed Ruderal Shrubland,Shrub,17.000000000000000,Developed,Developed-Upland Shrubland,LF 20: Developed,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,158.000000000000000,170.000000000000000,215.000000000000000,0.619608000000000,0.666667000000000,0.843137000000000
,3929,11192141,3929.000000000000000,Western Warm Temperate Developed Ruderal Grassland,2927.000000000000000,Dgr Developed Ruderal Grassland,Herb,16.000000000000000,Developed,Developed-Upland Herbaceous,LF 20: Developed,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Herbaceous - grassland,122.000000000000000,142.000000000000000,245.000000000000000,0.478431000000000,0.556863000000000,0.960784000000000
,3930,35989894,3930.000000000000000,Eastern Cool Temperate Developed Ruderal Deciduous Forest,2923.000000000000000,Dtd Developed Ruderal Deciduous Forest,Tree,13.000000000000000,Developed,Developed-Upland Deciduous Forest,LF 20: Developed,Tree-dominated,Open tree canopy,Deciduous open tree canopy,64.000000000000000,61.000000000000000,168.000000000000000,0.250980000000000,0.239216000000000,0.658824000000000
,3931,2152754,3931.000000000000000,Eastern Cool Temperate Developed Ruderal Evergreen Forest,2924.000000000000000,Dtc Developed Ruderal Evergreen Forest,Tree,14.000000000000000,Developed,Developed-Upland Evergreen Forest,LF 20: Developed,Tree-dominated,Open tree canopy,Evergreen open tree canopy,102.000000000000000,119.000000000000000,205.000000000000000,0.400000000000000,0.466667000000000,0.803922000000000
,3932,866415,3932.000000000000000,Eastern Cool Temperate Developed Ruderal Mixed Forest,2925.000000000000000,Dtm Developed Ruderal Deciduous-Evergreen Forest,Tree,15.000000000000000,Developed,Developed-Upland Mixed Forest,LF 20: Developed,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,68.000000000000000,79.000000000000000,137.000000000000000,0.266667000000000,0.309804000000000,0.537255000000000
,3933,19600002,3933.000000000000000,Eastern Cool Temperate Developed Ruderal Shrubland,2926.000000000000000,Dsh Developed Ruderal Shrubland,Shrub,17.000000000000000,Developed,Developed-Upland Shrubland,LF 20: Developed,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,158.000000000000000,170.000000000000000,215.000000000000000,0.619608000000000,0.666667000000000,0.843137000000000
,3934,88266895,3934.000000000000000,Eastern Cool Temperate Developed Ruderal Grassland,2927.000000000000000,Dgr Developed Ruderal Grassland,Herb,16.000000000000000,Developed,Developed-Upland Herbaceous,LF 20: Developed,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Herbaceous - grassland,122.000000000000000,142.000000000000000,245.000000000000000,0.478431000000000,0.556863000000000,0.960784000000000
,3935,1344049,3935.000000000000000,Eastern Warm Temperate Developed Ruderal Deciduous Forest,2923.000000000000000,Dtd Developed Ruderal Deciduous Forest,Tree,13.000000000000000,Developed,Developed-Upland Deciduous Forest,LF 20: Developed,Tree-dominated,Open tree canopy,Deciduous open tree canopy,64.000000000000000,61.000000000000000,168.000000000000000,0.250980000000000,0.239216000000000,0.658824000000000
,3936,3004380,3936.000000000000000,Eastern Warm Temperate Developed Ruderal Evergreen Forest,2924.000000000000000,Dtc Developed Ruderal Evergreen Forest,Tree,14.000000000000000,Developed,Developed-Upland Evergreen Forest,LF 20: Developed,Tree-dominated,Open tree canopy,Evergreen open tree canopy,102.000000000000000,119.000000000000000,205.000000000000000,0.400000000000000,0.466667000000000,0.803922000000000
